preco,cond,area,quarto,banheiro,suite,vagas.garagem,elevador,mobilia,piscina,novo,bairro,tipo
1370,630,75,3,2,1,1,1,0,0,0,Socorro/São Paulo,aluguel
1370,610,59,3,2,1,1,0,1,0,0,Cachoeirinha/São Paulo,aluguel
1370,630,75,3,2,1,1,0,0,1,0,Socorro/São Paulo,aluguel
1370,610,59,3,2,1,1,0,1,0,0,Cachoeirinha/São Paulo,aluguel
1370,610,59,3,2,1,1,0,1,0,0,Cachoeirinha/São Paulo,aluguel
1365,235,65,3,2,1,1,1,0,0,0,São Mateus/São Paulo,aluguel
1360,812,70,3,2,1,1,0,0,1,0,Campo Grande/São Paulo,aluguel
1360,812,70,3,1,0,1,0,0,1,0,Campo Grande/São Paulo,aluguel
1350,500,51,2,2,1,1,1,0,0,0,Belém/São Paulo,aluguel
1350,,52,3,2,1,1,0,0,0,0,Cangaíba/São Paulo,aluguel
1350,345,49,2,2,1,1,0,0,0,0,Carrão/São Paulo,aluguel
1350,320,50,2,2,1,1,1,0,0,0,Carrão/São Paulo,aluguel
1350,400,47,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,aluguel
1350,,50,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,aluguel
1350,420,50,2,2,1,1,1,0,1,0,Ermelino Matarazzo/São Paulo,aluguel
1350,646,65,2,2,1,1,1,1,0,0,Penha/São Paulo,aluguel
1350,,56,2,2,1,1,0,0,1,0,São Lucas/São Paulo,aluguel
1350,,47,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,aluguel
1350,450,66,3,2,1,1,1,0,0,0,Vila Formosa/São Paulo,aluguel
1350,460,50,2,2,1,1,0,1,0,0,Vila Prudente/São Paulo,aluguel
1350,290,32,1,2,1,1,1,0,0,0,Cambuci/São Paulo,aluguel
1350,450,55,1,2,1,1,1,0,1,0,Campo Grande/São Paulo,aluguel
1350,,42,2,2,1,1,1,0,1,0,Campo Limpo/São Paulo,aluguel
1350,,42,2,2,1,1,1,0,1,0,Campo Limpo/São Paulo,aluguel
1350,,62,2,2,1,1,0,0,0,0,Pedreira/São Paulo,aluguel
1350,120,70,2,2,1,1,1,0,0,0,Anhanguera/São Paulo,aluguel
1350,120,70,2,2,1,1,1,0,0,0,Anhanguera/São Paulo,aluguel
1350,120,68,2,2,1,1,0,0,0,0,Anhanguera/São Paulo,aluguel
1350,120,70,2,2,1,1,1,0,0,0,Anhanguera/São Paulo,aluguel
1350,120,60,2,2,1,1,0,0,0,0,Anhanguera/São Paulo,aluguel
1350,550,70,2,2,1,1,0,0,1,0,Butantã/São Paulo,aluguel
1350,550,55,2,2,1,1,0,0,0,0,Pirituba/São Paulo,aluguel
1350,450,57,2,2,1,1,1,0,0,0,Rio Pequeno/São Paulo,aluguel
1350,400,40,1,1,0,0,0,0,0,0,Bela Vista/São Paulo,aluguel
1350,611,64,2,1,0,1,0,0,1,0,Casa Verde/São Paulo,aluguel
1350,500,36,1,1,0,1,0,0,1,0,Santana/São Paulo,aluguel
1350,,85,2,1,0,0,0,0,0,0,Água Rasa/São Paulo,aluguel
1350,,65,3,1,0,1,0,0,0,0,Cidade Líder/São Paulo,aluguel
1350,655,58,2,1,0,1,1,0,1,0,Vila Prudente/São Paulo,aluguel
1350,290,32,1,1,0,0,1,0,0,0,Cambuci/São Paulo,aluguel
1350,550,64,2,1,0,1,0,0,0,0,Vila Sônia/São Paulo,aluguel
1350,628,75,3,1,0,1,0,0,1,0,Butantã/São Paulo,aluguel
1350,650,59,2,1,0,1,0,0,1,0,Butantã/São Paulo,aluguel
1350,450,54,2,2,1,1,0,0,1,0,Freguesia do Ó/São Paulo,aluguel
1350,450,44,2,1,0,1,0,0,0,0,Limão/São Paulo,aluguel
1350,400,40,1,1,0,1,1,0,1,0,Limão/São Paulo,aluguel
1350,420,43,1,1,0,1,0,0,1,0,Limão/São Paulo,aluguel
1350,550,55,2,1,0,1,0,0,0,0,Pirituba/São Paulo,aluguel
1350,776,65,2,2,1,1,0,0,0,0,Mooca/São Paulo,aluguel
1350,776,65,2,1,0,1,0,0,0,0,Mooca/São Paulo,aluguel
1350,652,81,2,1,0,1,1,0,0,0,Mooca/São Paulo,aluguel
1350,330,41,2,2,1,1,0,0,1,0,Jaçanã/São Paulo,aluguel
1350,300,58,3,2,1,1,0,0,0,0,Jaçanã/São Paulo,aluguel
1350,380,41,2,2,1,1,0,0,1,0,Jaçanã/São Paulo,aluguel
1350,690,68,2,2,1,2,0,0,0,0,Tremembé/São Paulo,aluguel
1350,1350,50,2,2,1,1,1,0,0,0,Tremembé/São Paulo,aluguel
1350,,89,2,2,1,1,0,0,0,0,Água Rasa/São Paulo,aluguel
1350,660,53,2,2,1,2,0,0,1,0,Aricanduva/São Paulo,aluguel
1350,590,52,2,2,1,1,0,0,0,0,Aricanduva/São Paulo,aluguel
1350,,50,1,2,1,1,0,0,0,0,São Miguel/São Paulo,aluguel
1350,,50,1,2,1,1,0,0,0,0,São Miguel/São Paulo,aluguel
1350,520,71,2,2,1,1,1,0,0,0,Sacomã/São Paulo,aluguel
1350,350,52,2,2,1,1,0,0,0,0,Pirituba/São Paulo,aluguel
1350,,44,1,1,0,0,0,0,0,0,Brás/São Paulo,aluguel
1350,700,42,1,1,0,0,0,0,0,0,Consolação/São Paulo,aluguel
1350,730,35,1,1,0,1,0,0,1,0,Santa Cecília/São Paulo,aluguel
1350,520,53,2,1,0,1,0,0,0,0,Vila Sônia/São Paulo,aluguel
1350,485,55,2,1,0,1,0,0,0,0,Jaguaré/São Paulo,aluguel
1348,700,75,3,2,1,2,1,0,0,0,Campo Grande/São Paulo,aluguel
1346,,49,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,aluguel
1343,550,70,2,2,1,1,1,0,0,0,Campo Grande/São Paulo,aluguel
1342,558,75,3,2,1,1,0,0,1,0,Campo Limpo/São Paulo,aluguel
1342,626,60,2,1,0,1,0,0,1,0,Butantã/São Paulo,aluguel
1335,515,58,2,1,0,1,0,0,1,0,Vila Matilde/São Paulo,aluguel
1330,470,66,3,2,1,1,1,0,0,0,Capão Redondo/São Paulo,aluguel
1330,670,61,3,2,1,1,0,0,1,0,Campo Grande/São Paulo,aluguel
1330,670,61,3,2,1,1,1,0,1,0,Campo Grande/São Paulo,aluguel
1320,380,50,2,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,aluguel
1320,393,50,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,aluguel
1320,442,68,3,1,0,1,0,0,1,0,Morumbi/São Paulo,aluguel
1310,540,70,2,2,1,1,0,0,0,0,Campo Grande/São Paulo,aluguel
1309,341,45,2,2,1,1,1,0,0,0,Socorro/São Paulo,aluguel
1300,410,55,2,2,1,1,1,0,0,0,Artur Alvim/São Paulo,aluguel
1300,289,44,2,2,1,1,1,0,0,0,Belém/São Paulo,aluguel
1300,310,57,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,aluguel
1300,,46,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,aluguel
1300,400,55,2,2,1,1,0,0,0,0,Cangaíba/São Paulo,aluguel
1300,580,62,2,2,1,1,1,0,1,0,Carrão/São Paulo,aluguel
1300,583,72,2,2,1,1,1,0,1,0,Carrão/São Paulo,aluguel
1300,,65,3,2,1,1,0,0,0,0,Cidade Líder/São Paulo,aluguel
1300,415,48,2,2,1,1,0,0,0,0,Cidade Líder/São Paulo,aluguel
1300,,70,3,2,1,1,0,0,0,0,Cidade Líder/São Paulo,aluguel
1300,387,50,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,aluguel
1300,387,50,2,2,1,1,0,0,0,0,Cidade Tiradentes/São Paulo,aluguel
1300,,48,2,2,1,1,1,1,0,0,Ermelino Matarazzo/São Paulo,aluguel
1300,,48,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,aluguel
1300,,44,2,2,1,1,0,0,0,0,Ermelino Matarazzo/São Paulo,aluguel
1300,,50,2,2,1,1,1,1,1,0,Ermelino Matarazzo/São Paulo,aluguel
1300,,60,3,2,1,1,0,0,0,0,Itaquera/São Paulo,aluguel
1300,,47,2,2,1,1,0,0,1,0,Itaquera/São Paulo,aluguel
1300,,58,2,2,1,1,1,0,0,0,Itaquera/São Paulo,aluguel
1300,,60,2,2,1,1,1,1,0,0,Jardim Helena/São Paulo,aluguel
1300,320,68,3,2,1,1,1,0,0,0,Jardim Helena/São Paulo,aluguel
1300,300,55,2,2,1,1,1,1,0,0,José Bonifácio/São Paulo,aluguel
1300,,55,2,2,1,1,0,0,0,0,José Bonifácio/São Paulo,aluguel
1300,280,60,3,2,1,1,0,0,0,0,José Bonifácio/São Paulo,aluguel
1300,,84,2,2,1,1,1,0,0,0,Penha/São Paulo,aluguel
1300,542,65,3,2,1,1,0,0,1,0,Sapopemba/São Paulo,aluguel
1300,542,68,3,2,1,1,1,0,1,0,Sapopemba/São Paulo,aluguel
1300,291,57,2,2,1,1,0,0,0,0,São Lucas/São Paulo,aluguel
1300,240,48,2,2,1,1,0,0,0,0,São Lucas/São Paulo,aluguel
1300,270,47,2,2,1,1,0,0,1,0,São Mateus/São Paulo,aluguel
1300,180,62,2,2,1,1,0,0,0,0,Tatuapé/São Paulo,aluguel
1300,415,62,2,2,1,1,1,1,0,0,Tatuapé/São Paulo,aluguel
1300,200,45,2,2,1,1,0,1,0,0,Vila Curuçá/São Paulo,aluguel
1300,550,62,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,aluguel
1300,,65,3,2,1,1,0,0,0,0,Vila Formosa/São Paulo,aluguel
1300,500,70,2,2,1,1,0,0,0,0,Vila Formosa/São Paulo,aluguel
1300,,52,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,aluguel
1300,,61,3,2,1,1,1,1,0,0,Vila Jacuí/São Paulo,aluguel
1300,800,40,3,2,1,2,1,0,0,0,Vila Matilde/São Paulo,aluguel
1300,873,82,3,2,1,2,0,0,0,0,Vila Matilde/São Paulo,aluguel
1300,340,52,2,2,1,1,0,0,0,0,Vila Prudente/São Paulo,aluguel
1300,649,48,1,2,1,1,0,0,1,0,Campo Belo/São Paulo,aluguel
1300,600,62,2,2,1,1,1,0,1,0,Campo Grande/São Paulo,aluguel
1300,550,60,2,2,1,1,0,0,0,0,Campo Grande/São Paulo,aluguel
1300,420,51,2,2,1,1,1,0,1,0,Campo Limpo/São Paulo,aluguel
1300,,39,2,2,1,1,1,0,0,0,Capão Redondo/São Paulo,aluguel
1300,500,95,3,2,1,1,0,0,0,0,Capão Redondo/São Paulo,aluguel
1300,500,95,3,2,1,1,0,0,0,0,Capão Redondo/São Paulo,aluguel
1300,400,50,2,2,1,1,1,0,0,0,Cidade Ademar/São Paulo,aluguel
1300,450,65,3,2,1,1,1,0,0,0,Cidade Ademar/São Paulo,aluguel
1300,400,50,2,2,1,1,1,0,0,0,Cidade Ademar/São Paulo,aluguel
1300,600,70,3,2,1,1,1,0,1,0,Cidade Ademar/São Paulo,aluguel
1300,485,55,2,2,1,1,0,0,1,0,Cidade Dutra/São Paulo,aluguel
1300,386,55,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,aluguel
1300,388,50,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,aluguel
1300,637,50,2,2,1,1,1,0,0,0,Jabaquara/São Paulo,aluguel
1300,350,63,3,2,1,1,1,0,0,0,Jabaquara/São Paulo,aluguel
1300,350,40,1,2,1,1,1,0,0,0,Jabaquara/São Paulo,aluguel
1300,400,48,2,2,1,1,1,0,1,0,Jardim Ângela/São Paulo,aluguel
1300,501,50,1,2,1,1,0,0,0,0,Morumbi/São Paulo,aluguel
1300,,65,2,2,1,1,0,0,0,0,Pedreira/São Paulo,aluguel
1300,430,48,2,2,1,1,0,0,0,0,Sacomã/São Paulo,aluguel
1300,500,60,2,2,1,1,1,0,1,0,Santo Amaro/São Paulo,aluguel
1300,600,45,1,2,1,1,1,0,0,0,Santo Amaro/São Paulo,aluguel
1300,664,60,2,2,1,1,1,1,1,0,Saúde/São Paulo,aluguel
1300,600,75,3,2,1,1,1,0,1,0,Socorro/São Paulo,aluguel
1300,,70,2,2,1,1,1,0,0,0,Socorro/São Paulo,aluguel
1300,800,85,2,2,1,1,0,0,0,0,Vila Mariana/São Paulo,aluguel
1300,384,50,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,aluguel
1300,804,68,3,2,1,1,1,0,1,0,Vila Sônia/São Paulo,aluguel
1300,523,50,2,2,1,1,1,0,1,0,Vila Sônia/São Paulo,aluguel
1300,480,45,2,2,1,1,0,0,0,0,Brasilândia/São Paulo,aluguel
1300,450,49,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,aluguel
1300,450,49,2,2,1,1,0,0,1,0,Brasilândia/São Paulo,aluguel
1300,424,62,3,2,1,1,0,0,0,0,Butantã/São Paulo,aluguel
1300,600,52,2,2,1,1,1,1,0,0,Butantã/São Paulo,aluguel
1300,300,52,2,2,1,1,1,1,0,0,Butantã/São Paulo,aluguel
1300,270,53,2,2,1,1,0,0,1,0,Cachoeirinha/São Paulo,aluguel
1300,500,50,2,2,1,1,1,0,1,0,Cachoeirinha/São Paulo,aluguel
1300,350,50,2,2,1,1,0,0,1,0,Cachoeirinha/São Paulo,aluguel
1300,915,75,3,2,1,3,0,0,1,0,Cachoeirinha/São Paulo,aluguel
1300,605,65,3,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,aluguel
1300,270,50,2,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,aluguel
1300,726,84,3,2,1,1,1,0,1,0,Freguesia do Ó/São Paulo,aluguel
1300,,60,2,2,1,1,0,0,0,0,Jaguaré/São Paulo,aluguel
1300,413,45,1,2,1,1,0,0,1,0,Jaguaré/São Paulo,aluguel
1300,559,40,2,2,1,1,0,0,0,0,Jaguaré/São Paulo,aluguel
1300,558,60,2,2,1,1,0,0,0,0,Jaguaré/São Paulo,aluguel
1300,254,70,2,2,1,1,0,0,0,0,Jaraguá/São Paulo,aluguel
1300,450,72,2,2,1,1,0,0,0,0,Jaraguá/São Paulo,aluguel
1300,300,45,2,2,1,1,0,1,0,0,Lapa/São Paulo,aluguel
1300,598,65,2,2,1,1,1,0,1,0,Limão/São Paulo,aluguel
1300,395,73,2,2,1,1,0,0,0,0,Limão/São Paulo,aluguel
1300,395,73,2,2,1,1,0,0,0,0,Limão/São Paulo,aluguel
1300,395,70,2,2,1,1,0,0,0,0,Limão/São Paulo,aluguel
1300,290,58,2,2,1,1,1,0,0,0,Limão/São Paulo,aluguel
1300,395,73,2,2,1,1,0,0,0,0,Limão/São Paulo,aluguel
1300,,50,2,2,1,1,0,0,0,0,Limão/São Paulo,aluguel
1300,408,80,2,2,1,1,0,0,0,0,Limão/São Paulo,aluguel
1300,395,73,2,2,1,1,0,0,0,0,Limão/São Paulo,aluguel
1300,450,53,2,2,1,1,1,0,0,0,Pirituba/São Paulo,aluguel
1300,400,49,2,2,1,1,0,0,1,0,Pirituba/São Paulo,aluguel
1300,,67,2,2,1,1,0,0,0,0,Pirituba/São Paulo,aluguel
1300,,56,2,2,1,1,0,0,0,0,Raposo Tavares/São Paulo,aluguel
1300,465,56,2,2,1,1,0,0,0,0,Rio Pequeno/São Paulo,aluguel
1300,365,50,1,1,0,0,1,1,0,0,Bela Vista/São Paulo,aluguel
1300,240,75,2,1,0,0,0,0,0,0,Bom Retiro/São Paulo,aluguel
1300,350,52,1,1,0,0,0,0,0,0,Bom Retiro/São Paulo,aluguel
1300,300,90,1,1,0,0,0,0,0,0,Brás/São Paulo,aluguel
1300,460,50,2,1,0,1,0,0,0,0,Brás/São Paulo,aluguel
1300,371,50,2,1,0,1,0,0,0,0,Brás/São Paulo,aluguel
1300,340,33,1,1,0,0,0,0,1,0,Brás/São Paulo,aluguel
1300,420,50,2,1,0,1,0,0,0,0,Brás/São Paulo,aluguel
1300,450,65,1,1,0,0,0,0,0,0,Brás/São Paulo,aluguel
1300,460,50,2,1,0,1,0,0,0,0,Brás/São Paulo,aluguel
1300,370,60,2,1,0,1,0,0,0,0,Brás/São Paulo,aluguel
1300,320,32,1,1,0,0,0,0,0,0,Brás/São Paulo,aluguel
1300,510,60,2,1,0,1,1,0,0,0,Liberdade/São Paulo,aluguel
1300,420,48,1,1,0,0,0,0,0,0,Liberdade/São Paulo,aluguel
1300,504,61,1,1,0,0,0,0,0,0,República/São Paulo,aluguel
1300,590,48,2,1,0,0,0,0,0,0,República/São Paulo,aluguel
1300,400,40,1,1,0,1,0,0,0,0,Santa Cecília/São Paulo,aluguel
1300,277,32,1,1,0,0,0,0,0,0,Santa Cecília/São Paulo,aluguel
1300,,80,2,1,0,0,0,0,0,0,Casa Verde/São Paulo,aluguel
1300,400,42,2,1,0,1,0,0,0,0,Casa Verde/São Paulo,aluguel
1300,450,90,2,2,1,1,0,0,1,0,Jaçanã/São Paulo,aluguel
1300,553,65,2,1,0,1,0,0,0,0,Mandaqui/São Paulo,aluguel
1300,605,60,3,2,1,1,0,0,0,0,Mandaqui/São Paulo,aluguel
1300,611,70,2,1,0,1,0,0,0,0,Mandaqui/São Paulo,aluguel
1300,605,60,3,2,1,1,0,0,0,0,Mandaqui/São Paulo,aluguel
1300,445,55,2,1,0,1,0,0,0,0,Mandaqui/São Paulo,aluguel
1300,650,60,2,1,0,2,0,0,1,0,Mandaqui/São Paulo,aluguel
1300,553,65,2,1,0,1,0,0,0,0,Mandaqui/São Paulo,aluguel
1300,370,50,2,1,0,1,0,0,0,0,Mandaqui/São Paulo,aluguel
1300,700,60,2,2,1,2,0,0,1,0,Santana/São Paulo,aluguel
1300,300,65,2,1,0,1,1,0,0,0,Santana/São Paulo,aluguel
1300,300,62,2,1,0,1,1,0,0,0,Santana/São Paulo,aluguel
1300,476,45,1,1,0,1,0,0,0,0,Santana/São Paulo,aluguel
1300,550,53,2,2,1,1,0,1,1,0,Tucuruvi/São Paulo,aluguel
1300,550,53,2,2,1,1,0,1,1,0,Tucuruvi/São Paulo,aluguel
1300,,70,2,1,0,0,0,0,0,0,Vila Guilherme/São Paulo,aluguel
1300,,45,1,2,1,0,0,0,0,0,Vila Maria/São Paulo,aluguel
1300,575,56,2,1,0,1,0,0,1,0,Água Rasa/São Paulo,aluguel
1300,350,50,2,1,0,1,0,0,0,0,Cangaíba/São Paulo,aluguel
1300,,45,1,1,0,2,0,0,0,0,Carrão/São Paulo,aluguel
1300,585,57,2,1,0,1,0,0,1,0,Carrão/São Paulo,aluguel
1300,,70,3,2,1,1,0,0,0,0,Cidade Líder/São Paulo,aluguel
1300,,49,2,1,0,0,0,0,0,0,Itaquera/São Paulo,aluguel
1300,350,57,2,1,0,1,0,0,0,0,Itaquera/São Paulo,aluguel
1300,430,47,2,1,0,1,0,0,0,0,Itaquera/São Paulo,aluguel
1300,400,48,2,1,0,1,0,0,0,0,Penha/São Paulo,aluguel
1300,150,65,2,1,0,2,0,0,0,0,Penha/São Paulo,aluguel
1300,,49,2,1,0,1,0,0,1,0,Penha/São Paulo,aluguel
1300,650,68,3,1,0,1,0,0,0,0,Penha/São Paulo,aluguel
1300,586,65,3,2,1,2,0,0,0,0,Penha/São Paulo,aluguel
1300,240,48,2,1,0,1,0,0,0,0,São Lucas/São Paulo,aluguel
1300,300,47,2,1,0,1,0,0,1,0,São Mateus/São Paulo,aluguel
1300,472,38,1,1,0,1,0,0,1,0,Tatuapé/São Paulo,aluguel
1300,873,82,3,1,0,2,0,0,0,0,Vila Matilde/São Paulo,aluguel
1300,340,52,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,aluguel
1300,580,44,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,aluguel
1300,398,50,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,aluguel
1300,580,44,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,aluguel
1300,500,45,2,1,0,1,0,0,0,0,Vila Prudente/São Paulo,aluguel
1300,500,55,1,1,0,1,0,0,0,0,Cambuci/São Paulo,aluguel
1300,600,62,2,1,0,1,0,0,1,0,Campo Grande/São Paulo,aluguel
1300,298,52,2,1,0,1,0,0,0,0,Campo Limpo/São Paulo,aluguel
1300,240,65,2,1,0,1,0,0,0,0,Cidade Dutra/São Paulo,aluguel
1300,470,37,1,1,0,1,0,0,0,0,Ipiranga/São Paulo,aluguel
1300,365,65,2,1,0,1,1,0,0,0,Jabaquara/São Paulo,aluguel
1300,1028,67,2,2,1,1,0,0,0,0,Jabaquara/São Paulo,aluguel
1300,600,60,2,1,0,1,0,0,1,0,Jabaquara/São Paulo,aluguel
1300,2435,208,4,3,2,3,0,0,1,0,Morumbi/São Paulo,aluguel
1300,700,70,3,2,1,1,1,0,0,0,Sacomã/São Paulo,aluguel
1300,368,46,2,2,1,1,0,0,0,0,Sacomã/São Paulo,aluguel
1300,340,73,1,1,0,0,0,0,0,0,Santo Amaro/São Paulo,aluguel
1300,677,73,3,1,0,1,0,0,0,0,Socorro/São Paulo,aluguel
1300,639,75,3,2,0,1,0,0,1,0,Socorro/São Paulo,aluguel
1300,1700,110,3,2,1,2,0,0,0,0,Vila Andrade/São Paulo,aluguel
1300,384,50,2,1,0,1,1,0,1,0,Vila Sônia/São Paulo,aluguel
1300,900,110,3,2,1,2,0,0,1,0,Vila Sônia/São Paulo,aluguel
1300,804,68,3,1,0,1,0,0,1,0,Vila Sônia/São Paulo,aluguel
1300,450,56,2,1,0,1,0,0,0,0,Vila Sônia/São Paulo,aluguel
1300,600,52,2,1,0,1,0,1,0,0,Butantã/São Paulo,aluguel
1300,400,65,2,1,0,1,0,0,1,0,Butantã/São Paulo,aluguel
1300,450,68,3,2,1,1,0,1,1,0,Butantã/São Paulo,aluguel
1300,500,67,2,1,0,1,0,0,1,0,Butantã/São Paulo,aluguel
1300,450,55,2,1,0,1,0,0,0,0,Butantã/São Paulo,aluguel
1300,430,60,3,1,0,1,0,0,1,0,Cachoeirinha/São Paulo,aluguel
1300,605,65,3,1,0,1,0,0,0,0,Cachoeirinha/São Paulo,aluguel
1300,350,50,2,1,0,1,0,0,1,0,Cachoeirinha/São Paulo,aluguel
1300,510,56,2,1,0,2,0,0,1,0,Freguesia do Ó/São Paulo,aluguel
1300,480,50,2,1,0,1,0,0,1,0,Freguesia do Ó/São Paulo,aluguel
1300,300,53,2,1,0,1,0,0,1,0,Freguesia do Ó/São Paulo,aluguel
1300,513,60,2,1,0,1,0,0,1,0,Freguesia do Ó/São Paulo,aluguel
1300,100,65,1,1,0,0,0,0,0,0,Freguesia do Ó/São Paulo,aluguel
1300,500,48,2,1,0,1,0,1,1,0,Freguesia do Ó/São Paulo,aluguel
1300,435,65,2,1,0,1,1,0,0,0,Jaguaré/São Paulo,aluguel
1300,485,62,2,1,0,1,1,0,0,0,Jaguaré/São Paulo,aluguel
1300,440,60,2,1,0,1,0,0,0,0,Jaguaré/São Paulo,aluguel
1300,746,65,2,1,0,1,0,0,0,0,Lapa/São Paulo,aluguel
1300,420,70,2,1,0,1,0,0,0,0,Limão/São Paulo,aluguel
1300,395,73,2,1,0,1,0,0,0,0,Limão/São Paulo,aluguel
1300,395,73,2,1,0,1,0,0,0,0,Limão/São Paulo,aluguel
1300,390,60,2,1,0,1,0,0,1,0,Limão/São Paulo,aluguel
1300,390,50,2,1,0,1,0,0,0,0,Limão/São Paulo,aluguel
1300,408,80,2,1,0,1,0,0,0,0,Limão/São Paulo,aluguel
1300,510,74,3,2,1,1,0,0,0,0,Limão/São Paulo,aluguel
1300,686,70,3,2,1,2,0,0,1,0,Limão/São Paulo,aluguel
1300,306,70,3,2,1,1,0,0,0,0,Limão/São Paulo,aluguel
1300,100,30,1,1,0,0,0,0,0,0,Perdizes/São Paulo,aluguel
1300,578,50,2,1,0,1,1,0,1,0,Pirituba/São Paulo,aluguel
1300,408,57,2,2,1,1,0,0,1,0,Pirituba/São Paulo,aluguel
1300,740,65,3,2,1,1,0,0,1,0,Pirituba/São Paulo,aluguel
1300,,54,2,1,0,0,0,0,0,0,Pirituba/São Paulo,aluguel
1300,500,50,2,1,0,1,0,0,0,0,Rio Pequeno/São Paulo,aluguel
1300,700,64,2,2,1,2,0,0,0,0,Rio Pequeno/São Paulo,aluguel
1300,623,62,2,1,0,1,0,0,0,0,Rio Pequeno/São Paulo,aluguel
1300,930,50,1,1,0,1,0,0,0,0,Mooca/São Paulo,aluguel
1300,150,47,1,1,0,0,0,0,0,0,Mooca/São Paulo,aluguel
1300,405,55,1,2,1,1,1,0,0,0,Bom Retiro/São Paulo,aluguel
1300,460,50,2,2,1,1,1,0,0,0,Brás/São Paulo,aluguel
1300,420,50,2,2,1,1,1,0,0,0,Brás/São Paulo,aluguel
1300,250,32,1,2,1,1,0,0,1,0,Brás/São Paulo,aluguel
1300,350,50,1,2,1,1,1,0,0,0,Brás/São Paulo,aluguel
1300,460,50,2,2,1,1,0,0,0,0,Brás/São Paulo,aluguel
1300,693,39,1,2,1,1,0,1,0,0,Consolação/São Paulo,aluguel
1300,120,45,1,2,1,1,0,0,0,0,Liberdade/São Paulo,aluguel
1300,,35,1,2,1,1,0,0,0,0,Casa Verde/São Paulo,aluguel
1300,358,50,2,2,1,1,0,0,0,0,Mandaqui/São Paulo,aluguel
1300,611,70,2,2,1,1,0,0,0,0,Mandaqui/São Paulo,aluguel
1300,445,55,2,2,1,1,0,0,0,0,Mandaqui/São Paulo,aluguel
1300,450,54,2,2,1,1,1,0,0,0,Mandaqui/São Paulo,aluguel
1300,605,60,3,2,1,1,0,0,0,0,Mandaqui/São Paulo,aluguel
1300,230,55,1,2,1,1,1,0,0,0,Santana/São Paulo,aluguel
1300,260,65,2,2,1,1,0,0,0,0,Santana/São Paulo,aluguel
1300,455,70,2,2,1,1,1,0,0,0,Santana/São Paulo,aluguel
1300,1,49,2,2,1,1,0,0,0,0,Tremembé/São Paulo,aluguel
1300,850,77,2,2,1,1,0,0,0,0,Vila Guilherme/São Paulo,aluguel
1300,600,70,3,2,1,2,0,0,1,0,Vila Maria/São Paulo,aluguel
1300,,80,3,2,1,1,0,0,0,0,Vila Maria/São Paulo,aluguel
1300,70,42,2,2,1,1,0,0,0,0,Aricanduva/São Paulo,aluguel
1300,,43,2,2,1,1,0,0,0,0,Artur Alvim/São Paulo,aluguel
1300,474,44,2,2,1,1,0,0,0,0,Belém/São Paulo,aluguel
1300,,65,2,2,1,1,1,0,0,0,Carrão/São Paulo,aluguel
1300,450,60,2,2,1,1,1,0,0,0,Penha/São Paulo,aluguel
1300,,49,2,2,1,1,0,0,1,0,Penha/São Paulo,aluguel
1300,453,51,2,2,1,1,0,0,0,0,São Lucas/São Paulo,aluguel
1300,260,47,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,aluguel
1300,300,30,1,2,1,1,0,0,1,0,Vila Prudente/São Paulo,aluguel
1300,630,62,2,2,1,1,1,0,0,0,Campo Grande/São Paulo,aluguel
1300,,50,2,2,1,1,0,0,1,0,Capão Redondo/São Paulo,aluguel
1300,,55,2,2,1,1,0,0,0,0,Capão Redondo/São Paulo,aluguel
1300,836,64,2,2,1,1,0,0,0,0,Cidade Ademar/São Paulo,aluguel
1300,365,65,2,2,1,1,1,0,0,0,Jabaquara/São Paulo,aluguel
1300,900,52,1,2,1,1,0,0,0,0,Morumbi/São Paulo,aluguel
1300,639,75,3,2,1,1,0,0,1,0,Socorro/São Paulo,aluguel
1300,600,50,2,2,1,1,0,0,1,0,Butantã/São Paulo,aluguel
1300,500,60,2,2,1,1,0,0,0,0,Cachoeirinha/São Paulo,aluguel
1300,400,56,2,2,1,1,0,0,0,0,Freguesia do Ó/São Paulo,aluguel
1300,424,40,1,2,1,1,0,0,1,0,Jaguaré/São Paulo,aluguel
